Site,SiteTown,Date,Time,Recorders,Temperature_°C,Humidity_%,Rain,Cloud_cover_%,Wind,Transect_ID,Latitude,Longitude,Site_type,Section,WFMeadow%,Amenity_grass%,Woodland%,Scrub%,Ornamental%,Herbal%,Semi-improved_grassland,Rough_grassland%,Concrete%,Plant_species,Pollinator_species_sample_code,Notes,Species_Order,Species_Family,Habitat_type,Functional_morphotypes,Broad_group
UR2,Saltash,21/06/2022,18:10,Olly,21,55,0,0-25,Light_breeze,1,,,Unrestored,5,0,100,0,0,0,0,0,0,0,Trifolium_repens,Bombus_lapidarius,,Hymenoptera,Apidae,Amenity,Bumblebees,Bees
UR2,Saltash,21/06/2022,18:17,Olly,21,55,0,0-25,Light_breeze,1,,,Unrestored,7,0,100,0,0,0,0,0,0,0,Trifolium_repens,Bombus_lapidarius,,Hymenoptera,Apidae,Amenity,Bumblebees,Bees
UR2,Saltash,21/06/2022,18:18,Olly,21,55,0,0-25,Light_breeze,1,,,Unrestored,7,0,100,0,0,0,0,0,0,0,Trifolium_repens,Bombus_lapidarius,,Hymenoptera,Apidae,Amenity,Bumblebees,Bees
UR2,Saltash,21/06/2022,18:20,Olly,21,55,0,0-25,Light_breeze,1,,,Unrestored,9,0,100,0,0,0,0,0,0,0,Trifolium_repens,Bombus_lapidarius,,Hymenoptera,Apidae,Amenity,Bumblebees,Bees
UR2,Saltash,21/06/2022,18:21,Olly,21,55,0,0-25,Light_breeze,1,,,Unrestored,9,0,100,0,0,0,0,0,0,0,Trifolium_repens,Bombus_lapidarius,,Hymenoptera,Apidae,Amenity,Bumblebees,Bees
UR2,Saltash,21/06/2022,18:25,Olly,21,55,0,0-25,Light_breeze,1,,,Unrestored,10,0,100,0,0,0,0,0,0,0,Trifolium_repens,Bombus_lapidarius,,Hymenoptera,Apidae,Amenity,Bumblebees,Bees
UR2,Saltash,21/06/2022,18:00,Olly,21,55,0,0-25,Light_breeze,1,,,Unrestored,3,0,100,0,0,0,0,0,0,0,Trifolium_repens,White/Buff_Tailed_Bumblebee,,Hymenoptera,Apidae,Amenity,Bumblebees,Bees
UR2,Saltash,21/06/2022,18:13,Olly,21,55,0,0-25,Light_breeze,1,,,Unrestored,6,0,100,0,0,0,0,0,0,0,Trifolium_repens,White/Buff_Tailed_Bumblebee,,Hymenoptera,Apidae,Amenity,Bumblebees,Bees
UR2,Saltash,21/06/2022,18:24,Olly,21,55,0,0-25,Light_breeze,1,,,Unrestored,9,0,100,0,0,0,0,0,0,0,Trifolium_repens,White/Buff_Tailed_Bumblebee,,Hymenoptera,Apidae,Amenity,Bumblebees,Bees
UR2,Saltash,21/06/2022,18:26,Olly,21,55,0,0-25,Light_breeze,1,50.4133255,-4.2388747,Unrestored,10,0,100,0,0,0,0,0,0,0,Trifolium_repens,White/Buff_Tailed_Bumblebee,,Hymenoptera,Apidae,Amenity,Bumblebees,Bees
UR2,Saltash,21/06/2022,18:19,Olly,21,55,0,0-25,Light_breeze,1,,,Unrestored,8,0,100,0,0,0,0,0,0,0,0,0,0,0,0,,,
MS14,Redruth,23/06/2022,12:35,Olly,21,72,0,0-25,Light_breeze,1,,,Restored,4,0,100,0,0,0,0,0,0,0,0,0,0,0,0,Amenity,,
MS14,Redruth,23/06/2022,12:48,Olly,21,72,0,0-25,Light_breeze,1,,,Restored,6,50,40,0,0,0,0,0,0,10,Bellis_perennis,Musca_osiris,,Diptera,Muscidae,Amenity,Other_flies,Flies
MS14,Redruth,23/06/2022,13:01,Olly,21,72,0,0-25,Light_breeze,1,,,Restored,7,40,20,0,0,0,40,0,0,0,Salvia_x_jamensis,Bombus_terrestris,,Hymenoptera,Apidae,Ornamental_herb,Bumblebees,Bees
MS14,Redruth,23/06/2022,13:10,Olly,21,72,0,0-25,Light_breeze,1,,,Restored,8,80,10,0,0,0,0,0,0,10,Salvia_x_jamensis,Bombus_terrestris,,Hymenoptera,Apidae,Ornamental_herb,Bumblebees,Bees
MS14,Redruth,23/06/2022,12:41,Olly,21,72,0,0-25,Light_breeze,1,,,Restored,5,20,40,0,0,0,40,0,0,0,Salvia_x_jamensis,White/Buff_Tailed_Bumblebee,,Hymenoptera,Apidae,Ornamental_herb,Bumblebees,Bees
MS14,Redruth,23/06/2022,12:42,Olly,21,72,0,0-25,Light_breeze,1,,,Restored,5,20,40,0,0,0,40,0,0,0,Salvia_x_jamensis,White/Buff_Tailed_Bumblebee,,Hymenoptera,Apidae,Ornamental_herb,Bumblebees,Bees
MS14,Redruth,23/06/2022,12:43,Olly,21,72,0,0-25,Light_breeze,1,,,Restored,5,20,40,0,0,0,40,0,0,0,Salvia_x_jamensis,White/Buff_Tailed_Bumblebee,,Hymenoptera,Apidae,Ornamental_herb,Bumblebees,Bees
MS14,Redruth,23/06/2022,12:44,Olly,21,72,0,0-25,Light_breeze,1,,,Restored,5,20,40,0,0,0,40,0,0,0,Salvia_x_jamensis,White/Buff_Tailed_Bumblebee,,Hymenoptera,Apidae,Ornamental_herb,Bumblebees,Bees
MS14,Redruth,23/06/2022,13:02,Olly,21,72,0,0-25,Light_breeze,1,,,Restored,7,40,20,0,0,0,40,0,0,0,Stachys_byzantina,White/Buff_Tailed_Bumblebee,,Hymenoptera,Apidae,Ornamental_herb,Bumblebees,Bees
MS14,Redruth,23/06/2022,12:46,Olly,21,72,0,0-25,Light_breeze,1,,,Restored,5,20,40,0,0,0,40,0,0,0,Stachys_byzantina,White/Buff_Tailed_Bumblebee,,Hymenoptera,Apidae,Ornamental_herb,Bumblebees,Bees
MS14,Redruth,23/06/2022,12:47,Olly,21,72,0,0-25,Light_breeze,1,,,Restored,5,20,40,0,0,0,40,0,0,0,Stachys_byzantina,White/Buff_Tailed_Bumblebee,,Hymenoptera,Apidae,Ornamental_herb,Bumblebees,Bees
MS14,Redruth,23/06/2022,13:20,Olly,21,72,0,0-25,Light_breeze,1,,,Restored,9,50,50,0,0,0,0,0,0,0,Cotoneaster_x_watereri,Rhagonycha_fulva,,Coleoptera,Cantharidae,Ornamental_herb,Coleoptera,Beetles
MS14,Redruth,23/06/2022,13:21,Olly,21,72,0,0-25,Light_breeze,1,,,Restored,9,50,50,0,0,0,0,0,0,0,Cotoneaster_x_watereri,Rhagonycha_fulva,,Coleoptera,Cantharidae,Ornamental_herb,Coleoptera,Beetles
MS14,Redruth,23/06/2022,12:49,Olly,21,72,0,0-25,Light_breeze,1,,,Restored,6,50,40,0,0,0,0,0,0,10,Santolina_chamaecyparissus,Rhagonycha_fulva,,Coleoptera,Cantharidae,Ornamental_herb,Coleoptera,Beetles
MS14,Redruth,23/06/2022,13:22,Olly,21,72,0,0-25,Light_breeze,1,,,Restored,9,50,50,0,0,0,0,0,0,0,Cotoneaster_x_watereri,Calliphora_vicina,,Diptera,Calliphoridae,Ornamental_herb,Other_flies,Flies
MS14,Redruth,23/06/2022,12:50,Olly,21,72,0,0-25,Light_breeze,1,,,Restored,6,50,40,0,0,0,0,0,0,10,Santolina_chamaecyparissus,Musca_osiris,,Diptera,Muscidae,Ornamental_herb,Other_flies,Flies
MS14,Redruth,23/06/2022,13:23,Olly,21,72,0,0-25,Light_breeze,1,,,Restored,9,50,50,0,0,0,0,0,0,0,Cotoneaster_x_watereri,Episyrphus_balteatus,,Diptera,Syrphidae,Ornamental_herb,Syrphidae,Flies
MS14,Redruth,23/06/2022,13:23,Olly,21,72,0,0-25,Light_breeze,1,,,Restored,9,50,50,0,0,0,0,0,0,0,Cotoneaster_x_watereri,Scaeva_pyrastri,,Diptera,Syrphidae,Ornamental_herb,Syrphidae,Flies
MS14,Redruth,23/06/2022,13:14,Olly,21,72,0,0-25,Light_breeze,1,,,Restored,9,50,50,0,0,0,0,0,0,0,Cotoneaster_x_watereri,Syrphus_ribesii,,Diptera,Syrphidae,Ornamental_herb,Syrphidae,Flies
MS14,Redruth,23/06/2022,13:15,Olly,21,72,0,0-25,Light_breeze,1,,,Restored,9,50,50,0,0,0,0,0,0,0,Cotoneaster_x_watereri,Syrphus_ribesii,,Diptera,Syrphidae,Ornamental_herb,Syrphidae,Flies
MS14,Redruth,23/06/2022,13:16,Olly,21,72,0,0-25,Light_breeze,1,,,Restored,9,50,50,0,0,0,0,0,0,0,Cotoneaster_x_watereri,Syrphus_ribesii,,Diptera,Syrphidae,Ornamental_herb,Syrphidae,Flies
MS14,Redruth,23/06/2022,13:17,Olly,21,72,0,0-25,Light_breeze,1,,,Restored,9,50,50,0,0,0,0,0,0,0,Cotoneaster_x_watereri,Syrphus_ribesii,,Diptera,Syrphidae,Ornamental_herb,Syrphidae,Flies
MS14,Redruth,23/06/2022,13:18,Olly,21,72,0,0-25,Light_breeze,1,,,Restored,9,50,50,0,0,0,0,0,0,0,Cotoneaster_x_watereri,Syrphus_ribesii,,Diptera,Syrphidae,Ornamental_herb,Syrphidae,Flies
MS14,Redruth,23/06/2022,13:19,Olly,21,72,0,0-25,Light_breeze,1,,,Restored,9,50,50,0,0,0,0,0,0,0,Cotoneaster_x_watereri,Syrphus_ribesii,,Diptera,Syrphidae,Ornamental_herb,Syrphidae,Flies
MS14,Redruth,23/06/2022,12:56,Olly,21,72,0,0-25,Light_breeze,1,,,Restored,7,40,20,0,0,0,40,0,0,0,Centaurea_nigra,Apis_mellifera,,Hymenoptera,Apidae,Planted_Wildflower,Apis_mellifera,Bees
MS14,Redruth,23/06/2022,12:32,Olly,21,72,0,0-25,Light_breeze,1,,,Restored,3,100,0,0,0,0,0,0,0,0,Centaurea_nigra,Apis_mellifera,,Hymenoptera,Apidae,Planted_Wildflower,Apis_mellifera,Bees
MS14,Redruth,23/06/2022,12:58,Olly,21,72,0,0-25,Light_breeze,1,,,Restored,7,40,20,0,0,0,40,0,0,0,Centaurea_nigra,Closterotomus_norwegicus,,Hemiptera,Miridae,Planted_Wildflower,Bugs,Bugs
MS14,Redruth,23/06/2022,12:59,Olly,21,72,0,0-25,Light_breeze,1,,,Restored,7,40,20,0,0,0,40,0,0,0,Centaurea_nigra,Closterotomus_norwegicus,,Hemiptera,Miridae,Planted_Wildflower,Bugs,Bugs
MS14,Redruth,23/06/2022,13:00,Olly,21,72,0,0-25,Light_breeze,1,,,Restored,7,40,20,0,0,0,40,0,0,0,Centaurea_nigra,Closterotomus_norwegicus,,Hemiptera,Miridae,Planted_Wildflower,Bugs,Bugs
MS14,Redruth,23/06/2022,12:54,Olly,21,72,0,0-25,Light_breeze,1,,,Restored,7,40,20,0,0,0,40,0,0,0,Centaurea_nigra,Bombus_hortorum,,Hymenoptera,Apidae,Planted_Wildflower,Bumblebees,Bees
MS14,Redruth,23/06/2022,12:28,Olly,21,72,0,0-25,Light_breeze,1,,,Restored,3,100,0,0,0,0,0,0,0,0,Centaurea_nigra,Bombus_hortorum,,Hymenoptera,Apidae,Planted_Wildflower,Bumblebees,Bees
MS14,Redruth,23/06/2022,12:29,Olly,21,72,0,0-25,Light_breeze,1,,,Restored,3,100,0,0,0,0,0,0,0,0,Centaurea_nigra,Bombus_hortorum,,Hymenoptera,Apidae,Planted_Wildflower,Bumblebees,Bees
MS14,Redruth,23/06/2022,13:08,Olly,21,72,0,0-25,Light_breeze,1,,,Restored,8,80,10,0,0,0,0,0,0,10,Centaurea_nigra,Bombus_hortorum,,Hymenoptera,Apidae,Planted_Wildflower,Bumblebees,Bees
MS14,Redruth,23/06/2022,13:09,Olly,21,72,0,0-25,Light_breeze,1,,,Restored,8,80,10,0,0,0,0,0,0,10,Centaurea_nigra,Bombus_hortorum,,Hymenoptera,Apidae,Planted_Wildflower,Bumblebees,Bees
MS14,Redruth,23/06/2022,12:30,Olly,21,72,0,0-25,Light_breeze,1,,,Restored,3,100,0,0,0,0,0,0,0,0,Centaurea_nigra,Bombus_lapidarius,,Hymenoptera,Apidae,Planted_Wildflower,Bumblebees,Bees
MS14,Redruth,23/06/2022,12:31,Olly,21,72,0,0-25,Light_breeze,1,,,Restored,3,100,0,0,0,0,0,0,0,0,Centaurea_nigra,Bombus_lapidarius,,Hymenoptera,Apidae,Planted_Wildflower,Bumblebees,Bees
MS14,Redruth,23/06/2022,12:36,Olly,21,72,0,0-25,Light_breeze,1,,,Restored,5,20,40,0,0,0,40,0,0,0,Centaurea_nigra,White/Buff_Tailed_Bumblebee,,Hymenoptera,Apidae,Planted_Wildflower,Bumblebees,Bees
MS14,Redruth,23/06/2022,12:39,Olly,21,72,0,0-25,Light_breeze,1,,,Restored,5,20,40,0,0,0,40,0,0,0,Centaurea_nigra,White/Buff_Tailed_Bumblebee,,Hymenoptera,Apidae,Planted_Wildflower,Bumblebees,Bees
MS14,Redruth,23/06/2022,12:33,Olly,21,72,0,0-25,Light_breeze,1,,,Restored,3,100,0,0,0,0,0,0,0,0,Centaurea_nigra,White/Buff_Tailed_Bumblebee,,Hymenoptera,Apidae,Planted_Wildflower,Bumblebees,Bees
MS14,Redruth,23/06/2022,13:03,Olly,21,72,0,0-25,Light_breeze,1,,,Restored,8,80,10,0,0,0,0,0,0,10,Centaurea_nigra,White/Buff_Tailed_Bumblebee,,Hymenoptera,Apidae,Planted_Wildflower,Bumblebees,Bees
MS14,Redruth,23/06/2022,12:26,Olly,21,72,0,0-25,Light_breeze,1,,,Restored,2,80,20,0,0,0,0,0,0,0,Centaurea_nigra,White/Buff_Tailed_Bumblebee,,Hymenoptera,Apidae,Planted_Wildflower,Bumblebees,Bees
MS14,Redruth,23/06/2022,12:51,Olly,21,72,0,0-25,Light_breeze,1,,,Restored,6,50,40,0,0,0,0,0,0,10,Centaurea_nigra,White/Buff_Tailed_Bumblebee,,Hymenoptera,Apidae,Planted_Wildflower,Bumblebees,Bees
MS14,Redruth,23/06/2022,13:12,Olly,21,72,0,0-25,Light_breeze,1,,,Restored,9,50,50,0,0,0,0,0,0,0,Centaurea_nigra,Oedemera_nobilis,,Coleoptera,Oedemeridae,Planted_Wildflower,Coleoptera,Beetles
MS14,Redruth,23/06/2022,13:06,Olly,21,72,0,0-25,Light_breeze,1,,,Restored,8,80,10,0,0,0,0,0,0,10,Leucanthemum_vulgare,Oedemera_nobilis,,Coleoptera,Oedemeridae,Planted_Wildflower,Coleoptera,Beetles
MS14,Redruth,23/06/2022,13:07,Olly,21,72,0,0-25,Light_breeze,1,,,Restored,8,80,10,0,0,0,0,0,0,10,Centaurea_nigra,Zygaena_filipendulae,,Lepidoptera,Zygaenidae,Planted_Wildflower,Lepidoptera,Lepidoptera
MS14,Redruth,23/06/2022,12:52,Olly,21,72,0,0-25,Light_breeze,1,,,Restored,6,50,40,0,0,0,0,0,0,10,Leucanthemum_vulgare,Empididae_gen.,,Diptera,Empididae,Planted_Wildflower,Other_flies,Flies
MS14,Redruth,23/06/2022,12:53,Olly,21,72,0,0-25,Light_breeze,1,,,Restored,6,50,40,0,0,0,0,0,0,10,Leucanthemum_vulgare,Empididae_gen.,,Diptera,Empididae,Planted_Wildflower,Other_flies,Flies
MS14,Redruth,23/06/2022,12:37,Olly,21,72,0,0-25,Light_breeze,1,,,Restored,5,20,40,0,0,0,40,0,0,0,Leucanthemum_vulgare,Musca_osiris,,Diptera,Muscidae,Planted_Wildflower,Other_flies,Flies
MS14,Redruth,23/06/2022,13:13,Olly,21,72,0,0-25,Light_breeze,1,,,Restored,9,50,50,0,0,0,0,0,0,0,Leucanthemum_vulgare,Musca_osiris,,Diptera,Muscidae,Planted_Wildflower,Other_flies,Flies
MS14,Redruth,23/06/2022,12:55,Olly,21,72,0,0-25,Light_breeze,1,,,Restored,7,40,20,0,0,0,40,0,0,0,Centaurea_nigra,Andrena_spp.,Ollys_phone_12:48,Hymenoptera,Andrenidae,Planted_Wildflower,Solitary_bees,Bees
MS14,Redruth,23/06/2022,13:11,Olly,21,72,0,0-25,Light_breeze,1,,,Restored,8,80,10,0,0,0,0,0,0,10,Centaurea_nigra,Andrena_spp.,Ollys_phone_12:49,Hymenoptera,Andrenidae,Planted_Wildflower,Solitary_bees,Bees
MS14,Redruth,23/06/2022,12:38,Olly,21,72,0,0-25,Light_breeze,1,,,Restored,5,20,40,0,0,0,40,0,0,0,Centaurea_nigra,Dasysyrphus_venustus,,Diptera,Syrphidae,Planted_Wildflower,Syrphidae,Flies
MS14,Redruth,23/06/2022,12:34,Olly,21,72,0,0-25,Light_breeze,1,,,Restored,3,100,0,0,0,0,0,0,0,0,Centaurea_nigra,Scaeva_pyrastri,,Diptera,Syrphidae,Planted_Wildflower,Syrphidae,Flies
MS14,Redruth,23/06/2022,12:57,Olly,21,72,0,0-25,Light_breeze,1,,,Restored,7,40,20,0,0,0,40,0,0,0,Centaurea_nigra,Sphaerophoria_spp.,,Diptera,Syrphidae,Planted_Wildflower,Syrphidae,Flies
MS14,Redruth,23/06/2022,13:04,Olly,21,72,0,0-25,Light_breeze,1,,,Restored,8,80,10,0,0,0,0,0,0,10,Leucanthemum_vulgare,Helophilus_pendulus,Inaturalist,Diptera,Syrphidae,Planted_Wildflower,Syrphidae,Flies
MS14,Redruth,23/06/2022,13:24,Olly,21,72,0,0-25,Light_breeze,1,,,Restored,10,0,90,5,0,0,0,0,5,0,Rubus_fruticosus_agg,Apis_mellifera,,Hymenoptera,Apidae,Wildflower,Apis_mellifera,Bees
MS14,Redruth,23/06/2022,12:25,Olly,21,72,0,0-25,Light_breeze,1,50.2432999,-5.2184978,Restored,1,100,0,0,0,0,0,0,0,0,Lotus_pedunculatus,Bombus_lapidarius,,Hymenoptera,Apidae,Wildflower,Bumblebees,Bees
MS14,Redruth,23/06/2022,12:45,Olly,21,72,0,0-25,Light_breeze,1,,,Restored,5,20,40,0,0,0,40,0,0,0,Hypochaeris_radicata,Oedemera_lurida,,Coleoptera,Oedemeridae,Wildflower,Coleoptera,Beetles
MS14,Redruth,23/06/2022,12:27,Olly,21,72,0,0-25,Light_breeze,1,,,Restored,2,80,20,0,0,0,0,0,0,0,Crepis_capillaris,Tenthredo_mesomela,,Hymenoptera,Tenthredinidae,Wildflower,Other_Hymenoptera,Wasps
MS14,Redruth,23/06/2022,13:25,Olly,21,72,0,0-25,Light_breeze,1,,,Restored,10,0,90,5,0,0,0,0,5,0,Rubus_fruticosus_agg,Andrena_spp.,Ollys_phone_12:50,Hymenoptera,Andrenidae,Wildflower,Solitary_bees,Bees
MS14,Redruth,23/06/2022,13:05,Olly,21,72,0,0-25,Light_breeze,1,,,Restored,8,80,10,0,0,0,0,0,0,10,Achillea_millefolium,Helophilus_pendulus,Inaturalist,Diptera,Syrphidae,Wildflower,Syrphidae,Flies
MS14,Redruth,23/06/2022,12:40,Olly,21,72,0,0-25,Light_breeze,1,,,Restored,5,20,40,0,0,0,40,0,0,0,Hypochaeris_radicata,Episyrphus_balteatus,,Diptera,Syrphidae,Wildflower,Syrphidae,Flies
MS14,Redruth,23/06/2022,13:26,Olly,21,72,0,0-25,Light_breeze,1,50.2440325,-5.2178648,Restored,10,0,90,5,0,0,0,0,5,0,Rubus_fruticosus_agg,Melanostoma_mellinum,,Diptera,Syrphidae,Wildflower,Syrphidae,Flies
UR14,Redruth,23/06/2022,14:59,Olly,21,57,0,76-100,Light_breeze,1,,,Unrestored,3,0,90,0,10,0,0,0,0,0,Trifolium_repens,Apis_mellifera,,Hymenoptera,Apidae,Amenity,Apis_mellifera,Bees
UR14,Redruth,23/06/2022,14:59,Olly,21,57,0,76-100,Light_breeze,1,,,Unrestored,3,0,90,0,10,0,0,0,0,0,Trifolium_repens,Apis_mellifera,,Hymenoptera,Apidae,Amenity,Apis_mellifera,Bees
UR14,Redruth,23/06/2022,14:55,Olly,21,57,0,76-100,Light_breeze,1,50.240136,-5.2200045,Unrestored,1,0,100,0,0,0,0,0,0,0,Trifolium_repens,Apis_mellifera,,Hymenoptera,Apidae,Amenity,Apis_mellifera,Bees
UR14,Redruth,23/06/2022,14:55,Olly,21,57,0,76-100,Light_breeze,1,,,Unrestored,1,0,100,0,0,0,0,0,0,0,Trifolium_repens,Apis_mellifera,,Hymenoptera,Apidae,Amenity,Apis_mellifera,Bees
UR14,Redruth,23/06/2022,14:58,Olly,21,57,0,76-100,Light_breeze,1,,,Unrestored,2,0,100,0,0,0,0,0,0,0,Trifolium_repens,Apis_mellifera,,Hymenoptera,Apidae,Amenity,Apis_mellifera,Bees
UR14,Redruth,23/06/2022,14:56,Olly,21,57,0,76-100,Light_breeze,1,,,Unrestored,1,0,100,0,0,0,0,0,0,0,Trifolium_repens,Bombus_lapidarius,,Hymenoptera,Apidae,Amenity,Bumblebees,Bees
UR14,Redruth,23/06/2022,15:07,Olly,21,57,0,76-100,Light_breeze,1,,,Unrestored,3,0,90,0,10,0,0,0,0,0,Trifolium_repens,Bombus_pascuorum,,Hymenoptera,Apidae,Amenity,Bumblebees,Bees
UR14,Redruth,23/06/2022,14:56,Olly,21,57,0,76-100,Light_breeze,1,,,Unrestored,1,0,100,0,0,0,0,0,0,0,Trifolium_repens,White/Buff_Tailed_Bumblebee,,Hymenoptera,Apidae,Amenity,Bumblebees,Bees
UR14,Redruth,23/06/2022,14:57,Olly,21,57,0,76-100,Light_breeze,1,,,Unrestored,1,0,100,0,0,0,0,0,0,0,Trifolium_repens,White/Buff_Tailed_Bumblebee,,Hymenoptera,Apidae,Amenity,Bumblebees,Bees
UR14,Redruth,23/06/2022,14:58,Olly,21,57,0,76-100,Light_breeze,1,,,Unrestored,2,0,100,0,0,0,0,0,0,0,Trifolium_repens,White/Buff_Tailed_Bumblebee,,Hymenoptera,Apidae,Amenity,Bumblebees,Bees
UR14,Redruth,23/06/2022,15:23,Olly,21,57,0,76-100,Light_breeze,1,50.2395512,-5.2203851,Unrestored,8,0,100,0,0,0,0,0,0,0,Bellis_perennis,Hilara_spp.,,Diptera,Empididae,Amenity,Other_flies,Flies
UR14,Redruth,23/06/2022,15:22,Olly,21,57,0,76-100,Light_breeze,1,,,Unrestored,8,0,100,0,0,0,0,0,0,0,Ranunculus_repens,Empis_femorata,,Diptera,Empididae,Amenity,Other_flies,Flies
UR14,Redruth,23/06/2022,15:23,Olly,21,57,0,76-100,Light_breeze,2,50.2395356,-5.2202818,Unrestored,9,0,100,0,0,0,0,0,0,0,Taraxacum_agg,Nomada_spp.,,Hymenoptera,Apidae,Amenity,Solitary_bees,Bees
UR14,Redruth,23/06/2022,15:20,Olly,21,57,0,76-100,Light_breeze,1,,,Unrestored,7,0,100,0,0,0,0,0,0,0,Bellis_perennis,Syrphus_spp.,,Diptera,Syrphidae,Amenity,Syrphidae,Flies
UR14,Redruth,23/06/2022,15:24,Olly,21,57,0,76-100,Light_breeze,2,50.2397159,-5.2202114,Unrestored,10,0,100,0,0,0,0,0,0,0,Bellis_perennis,Syrphus_spp.,,Diptera,Syrphidae,Amenity,Syrphidae,Flies
UR14,Redruth,23/06/2022,15:11,Olly,21,57,0,76-100,Light_breeze,1,,,Unrestored,5,0,60,0,20,0,0,0,20,0,Heracleum_sphondylium,Rhagonycha_fulva,,Coleoptera,Cantharidae,Wildflower,Coleoptera,Beetles
UR14,Redruth,23/06/2022,15:11,Olly,21,57,0,76-100,Light_breeze,1,,,Unrestored,5,0,60,0,20,0,0,0,20,0,Heracleum_sphondylium,Rhagonycha_fulva,,Coleoptera,Cantharidae,Wildflower,Coleoptera,Beetles
UR14,Redruth,23/06/2022,15:12,Olly,21,57,0,76-100,Light_breeze,1,,,Unrestored,5,0,60,0,20,0,0,0,20,0,Heracleum_sphondylium,Rhagonycha_fulva,,Coleoptera,Cantharidae,Wildflower,Coleoptera,Beetles
UR14,Redruth,23/06/2022,15:00,Olly,21,57,0,76-100,Light_breeze,1,,,Unrestored,3,0,90,0,10,0,0,0,0,0,Heracleum_sphondylium,Rhagonycha_fulva,,Coleoptera,Cantharidae,Wildflower,Coleoptera,Beetles
UR14,Redruth,23/06/2022,15:00,Olly,21,57,0,76-100,Light_breeze,1,,,Unrestored,3,0,90,0,10,0,0,0,0,0,Heracleum_sphondylium,Rhagonycha_fulva,,Coleoptera,Cantharidae,Wildflower,Coleoptera,Beetles
UR14,Redruth,23/06/2022,15:01,Olly,21,57,0,76-100,Light_breeze,1,,,Unrestored,3,0,90,0,10,0,0,0,0,0,Heracleum_sphondylium,Rhagonycha_fulva,,Coleoptera,Cantharidae,Wildflower,Coleoptera,Beetles
UR14,Redruth,23/06/2022,15:01,Olly,21,57,0,76-100,Light_breeze,1,,,Unrestored,3,0,90,0,10,0,0,0,0,0,Heracleum_sphondylium,Rhagonycha_fulva,,Coleoptera,Cantharidae,Wildflower,Coleoptera,Beetles
UR14,Redruth,23/06/2022,15:02,Olly,21,57,0,76-100,Light_breeze,1,,,Unrestored,3,0,90,0,10,0,0,0,0,0,Heracleum_sphondylium,Rhagonycha_fulva,,Coleoptera,Cantharidae,Wildflower,Coleoptera,Beetles
UR14,Redruth,23/06/2022,15:02,Olly,21,57,0,76-100,Light_breeze,1,,,Unrestored,3,0,90,0,10,0,0,0,0,0,Heracleum_sphondylium,Rhagonycha_fulva,,Coleoptera,Cantharidae,Wildflower,Coleoptera,Beetles
UR14,Redruth,23/06/2022,15:03,Olly,21,57,0,76-100,Light_breeze,1,,,Unrestored,3,0,90,0,10,0,0,0,0,0,Heracleum_sphondylium,Rhagonycha_fulva,,Coleoptera,Cantharidae,Wildflower,Coleoptera,Beetles
UR14,Redruth,23/06/2022,15:19,Olly,21,57,0,76-100,Light_breeze,1,,,Unrestored,6,0,90,0,0,0,0,0,0,10,Heracleum_sphondylium,Rhagonycha_fulva,,Coleoptera,Cantharidae,Wildflower,Coleoptera,Beetles
UR14,Redruth,23/06/2022,15:20,Olly,21,57,0,76-100,Light_breeze,1,,,Unrestored,6,0,90,0,0,0,0,0,0,10,Heracleum_sphondylium,Rhagonycha_fulva,,Coleoptera,Cantharidae,Wildflower,Coleoptera,Beetles
UR14,Redruth,23/06/2022,14:57,Olly,21,57,0,76-100,Light_breeze,1,,,Unrestored,2,0,100,0,0,0,0,0,0,0,Heracleum_sphondylium,Rhagonycha_fulva,,Coleoptera,Cantharidae,Wildflower,Coleoptera,Beetles
UR14,Redruth,23/06/2022,15:21,Olly,21,57,0,76-100,Light_breeze,1,,,Unrestored,8,0,100,0,0,0,0,0,0,0,Heracleum_sphondylium,Rhagonycha_fulva,,Coleoptera,Cantharidae,Wildflower,Coleoptera,Beetles
UR14,Redruth,23/06/2022,15:21,Olly,21,57,0,76-100,Light_breeze,1,,,Unrestored,8,0,100,0,0,0,0,0,0,0,Heracleum_sphondylium,Rhagonycha_fulva,,Coleoptera,Cantharidae,Wildflower,Coleoptera,Beetles
UR14,Redruth,23/06/2022,15:22,Olly,21,57,0,76-100,Light_breeze,1,,,Unrestored,8,0,100,0,0,0,0,0,0,0,Heracleum_sphondylium,Rhagonycha_fulva,,Coleoptera,Cantharidae,Wildflower,Coleoptera,Beetles
UR14,Redruth,23/06/2022,15:03,Olly,21,57,0,76-100,Light_breeze,1,,,Unrestored,3,0,90,0,10,0,0,0,0,0,Heracleum_sphondylium,Chloromyia_formosa,,Diptera,Stratiomyidae,Wildflower,Other_flies,Flies
UR14,Redruth,23/06/2022,15:04,Olly,21,57,0,76-100,Light_breeze,1,,,Unrestored,3,0,90,0,10,0,0,0,0,0,Heracleum_sphondylium,Chloromyia_formosa,,Diptera,Stratiomyidae,Wildflower,Other_flies,Flies
UR14,Redruth,23/06/2022,15:12,Olly,21,57,0,76-100,Light_breeze,1,,,Unrestored,5,0,60,0,20,0,0,0,20,0,Heracleum_sphondylium,Empididae_gen.,,Diptera,Empididae,Wildflower,Other_flies,Flies
UR14,Redruth,23/06/2022,15:13,Olly,21,57,0,76-100,Light_breeze,1,,,Unrestored,5,0,60,0,20,0,0,0,20,0,Heracleum_sphondylium,Empididae_gen.,,Diptera,Empididae,Wildflower,Other_flies,Flies
